issue_time,turbine_id,valid_time,lead_hours,power_normalized,model_id,snapshot_id,run_init,available_at
2026-02-02T12:00:00+00:00,turbine-2,2026-02-02T14:00:00+00:00,2,0.09322,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-02T15:00:00+00:00,3,0.166665,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-02T16:00:00+00:00,4,0.163743,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-02T17:00:00+00:00,5,0.17383,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-02T18:00:00+00:00,6,0.172386,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-02T19:00:00+00:00,7,0.124459,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-02T20:00:00+00:00,8,0.152819,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-02T21:00:00+00:00,9,0.232775,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-02T22:00:00+00:00,10,0.322469,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-02T23:00:00+00:00,11,0.287578,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T00:00:00+00:00,12,0.138193,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T01:00:00+00:00,13,0.077723,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T02:00:00+00:00,14,0.102627,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T03:00:00+00:00,15,0.103493,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T04:00:00+00:00,16,0.066729,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T05:00:00+00:00,17,0.074696,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T06:00:00+00:00,18,0.19067,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T07:00:00+00:00,19,0.133501,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T08:00:00+00:00,20,0.084099,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T09:00:00+00:00,21,0.048261,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T10:00:00+00:00,22,0.101329,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T11:00:00+00:00,23,0.186144,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T12:00:00+00:00,24,0.469424,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T13:00:00+00:00,25,0.583404,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T14:00:00+00:00,26,0.593623,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T15:00:00+00:00,27,0.503467,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T16:00:00+00:00,28,0.3733,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T17:00:00+00:00,29,0.243938,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T18:00:00+00:00,30,0.203059,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T19:00:00+00:00,31,0.246522,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T20:00:00+00:00,32,0.340086,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T21:00:00+00:00,33,0.378711,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T22:00:00+00:00,34,0.308999,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-03T23:00:00+00:00,35,0.370087,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T00:00:00+00:00,36,0.45047,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T01:00:00+00:00,37,0.359528,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T02:00:00+00:00,38,0.373145,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T03:00:00+00:00,39,0.560499,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T04:00:00+00:00,40,0.362334,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T05:00:00+00:00,41,0.206991,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T06:00:00+00:00,42,0.139524,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T07:00:00+00:00,43,0.093582,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T08:00:00+00:00,44,0.086218,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T09:00:00+00:00,45,0.104095,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T10:00:00+00:00,46,0.08476,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T11:00:00+00:00,47,0.04454,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-02T12:00:00+00:00,turbine-2,2026-02-04T12:00:00+00:00,48,0.035781,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260202,2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-03T13:00:00+00:00,1,0.163271,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-03T14:00:00+00:00,2,0.300363,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-03T15:00:00+00:00,3,0.558683,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-03T16:00:00+00:00,4,0.59578,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-03T17:00:00+00:00,5,0.51414,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-03T18:00:00+00:00,6,0.533355,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-03T19:00:00+00:00,7,0.618292,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-03T20:00:00+00:00,8,0.530455,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-03T21:00:00+00:00,9,0.641664,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-03T22:00:00+00:00,10,0.597053,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-03T23:00:00+00:00,11,0.713821,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T00:00:00+00:00,12,0.603905,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T01:00:00+00:00,13,0.456691,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T02:00:00+00:00,14,0.49179,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T03:00:00+00:00,15,0.490874,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T04:00:00+00:00,16,0.508363,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T05:00:00+00:00,17,0.505664,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T06:00:00+00:00,18,0.337631,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T07:00:00+00:00,19,0.165854,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T08:00:00+00:00,20,0.170055,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T09:00:00+00:00,21,0.167323,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T10:00:00+00:00,22,0.153945,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T11:00:00+00:00,23,0.129788,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T12:00:00+00:00,24,0.092003,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T13:00:00+00:00,25,0.042955,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T14:00:00+00:00,26,0.159905,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T15:00:00+00:00,27,0.491154,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T16:00:00+00:00,28,0.539939,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T17:00:00+00:00,29,0.574608,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T18:00:00+00:00,30,0.666928,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T19:00:00+00:00,31,0.688592,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T20:00:00+00:00,32,0.750109,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T21:00:00+00:00,33,0.831102,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T22:00:00+00:00,34,0.93856,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-04T23:00:00+00:00,35,0.924123,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T00:00:00+00:00,36,0.901917,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T01:00:00+00:00,37,0.918813,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T02:00:00+00:00,38,0.913905,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T03:00:00+00:00,39,0.927455,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T04:00:00+00:00,40,0.927297,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T05:00:00+00:00,41,0.928605,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T06:00:00+00:00,42,0.931403,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T07:00:00+00:00,43,0.92984,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T08:00:00+00:00,44,0.931153,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T09:00:00+00:00,45,0.947277,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T10:00:00+00:00,46,0.983273,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T11:00:00+00:00,47,0.990017,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-1,2026-02-05T12:00:00+00:00,48,0.982562,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-1-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-2,2026-02-03T13:00:00+00:00,1,0.105448,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-2,2026-02-03T14:00:00+00:00,2,0.255305,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-2,2026-02-03T15:00:00+00:00,3,0.538823,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-2,2026-02-03T16:00:00+00:00,4,0.567013,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-2,2026-02-03T17:00:00+00:00,5,0.515406,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-2,2026-02-03T18:00:00+00:00,6,0.550893,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
2026-02-03T12:00:00+00:00,turbine-2,2026-02-03T19:00:00+00:00,7,0.654632,model-weather-experiment-640618020c918c13b93a05de,ecmwf00-a2d77f25-assumed-7b9a425c47be-2-20260203,2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00
